source_table,track_name,dataset_source,model_id,model_label,model_family,evidence_tier,headline_eligible,branch_relation,split_rule,n_processed_rows,n_unique_sequences,n_train,n_test_or_n,target_column,r2,rmse,mae,r2_ci_low,r2_ci_high,bootstrap_repeats
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.05899962703779582,2.2992590494726453,1.8176678680603178,0.04533388255904932,0.07263704325068238,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.27331922511329254,2.0205278549695453,1.54567587011394,0.2478922412193626,0.2955468081622689,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B05_RandomForest,B05_RandomForest,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.2662058137526778,2.0303931519377527,1.5562091128785105,0.24063629241440673,0.2887632325473716,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.3119885650433266,1.966033143352353,1.5018075629931857,0.28865044105617216,0.3326612977620764,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.04044749938111869,2.3218137428649186,1.807985990952559,0.02820066450344768,0.05159499829305221,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.13505975863877617,2.204377950254688,1.672730703975031,0.08381951653958725,0.17891458032648397,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.27331922511329254,2.0205278549695453,1.5456758701139401,0.24789224121936276,0.29554680816226886,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31198550162215677,1.9660375203005707,1.5018442085588806,0.28863631684399915,0.33266515264133795,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.28308432344312695,2.006906064026092,1.5372868680624412,0.25756386835675177,0.305757742148313,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31151385868496284,1.966711277070089,1.5037491952553323,0.2862681907931337,0.33185498822169357,300
PHASE5F_ALL_MODEL_CEILING_METRICS,Random_Promoter_DREAM_base_track_20,Random Promoter DREAM / MAUDE-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,primary_headline,no,potential_duplicate_or_related,random_split,20000,20000,16000.0,4000,target,0.31442752030782783,1.9625453205202172,1.4979785179671568,0.29112471888107117,0.334303973421946,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.96554004894836,7.029727332565128,6.923885722036688,-21.394268839920937,-20.532827304647174,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.114497158308424,7.053522754996927,6.924579736740915,-21.533715638470262,-20.674848338674373,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.227265095419003,7.071483818648007,6.924579665656416,-21.64230070990008,-20.80218747767422,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.966060534928744,7.029810618767968,6.924579281882403,-21.394309311107953,-20.536737349905007,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B05_RandomForest,B05_RandomForest,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.913262256042582,7.021357004534732,6.920713771656697,-21.342300566624765,-20.48367490534689,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.986631164580984,7.033101463548263,6.90593414229319,-21.400670058231682,-20.556517767669526,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-44.622147375128506,10.131071931433153,10.018979158477554,-45.53187365669242,-43.7331775892169,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.99516517834296,7.034466264758118,6.908970546223629,-21.422959509424654,-20.550481724694713,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.966060534928744,7.029810618767968,6.924579281882403,-21.394309311107953,-20.536737349905007,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.986631164580984,7.033101463548263,6.90593414229319,-21.400670058231682,-20.556517767669526,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.03146817283358,7.040269060553876,6.931740972241454,-21.4583523152969,-20.588039636793358,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.07405950895245,7.047070915143756,6.935344512119409,-21.48863834291156,-20.634951676826642,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.852491718959048,7.011614322893873,6.906177930091895,-21.27411032149098,-20.41931591560294,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.495637867988474,7.680387198047118,7.508982921867737,-12.778619996897284,-12.250191869595406,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.722426428540661,7.744651190782755,7.509202873592744,-12.999563417006042,-12.472136950682948,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.822563011442353,7.772857326338967,7.509203071360955,-13.092012147920284,-12.572289191172688,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.40307453322885,7.654002914921261,7.509203121281424,-12.682477865127485,-12.153627959291663,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B05_RandomForest,B05_RandomForest,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.419556476901306,7.658707584937785,7.5069672820548865,-12.698014162794276,-12.168039692882381,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.54391148066457,7.694111228058284,7.491845723133199,-12.821406685761142,-12.294108150398666,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-27.805299755078487,11.220768605072132,11.029194565206891,-28.400695644586122,-27.28427575520793,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.219270148354482,7.60133977933059,7.4132389585129115,-12.490960792929858,-11.976118201549289,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.403074533228846,7.654002914921261,7.509203121281425,-12.682477865127487,-12.153627959291663,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.54391148066457,7.694111228058284,7.491845723133199,-12.821406685761142,-12.294108150398666,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.495445898411973,7.680332572769847,7.514502057260934,-12.774516350855158,-12.23366324999963,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.553242720253515,7.6967612466125725,7.517956575706332,-12.826932809611362,-12.306681284532768,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_test_maude_shift_predictions_v0,DREAM/MAUDE prediction-derived,N05_T02_SelectionPotential_HistGB,N05_T02_SelectionPotential_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,13871,60000.0,20000,target,-12.456994837918318,7.669383413025577,7.4921089534046565,-12.740337946851932,-12.21506278670635,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B01_Ridge_GLM_style,B01_Ridge_GLM_style,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.33903872805857,7.0261044802289545,6.9227068295107514,-21.800443367154614,-20.876844851381055,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B02_ElasticNet_GLM,B02_ElasticNet_GLM,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.488416783098046,7.049556633529969,6.922842319677892,-21.944680106811752,-21.025194096694836,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B03_NystroemKernelRidge_RBF,B03_NystroemKernelRidge_RBF,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.602860796054358,7.067471539068885,6.922842433546606,-22.057484100818925,-21.151226980756945,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B04_ExtraTrees,B04_ExtraTrees,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.335951946175463,7.025619034065816,6.9228424210707455,-21.789801003786444,-20.88433331281696,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B05_RandomForest,B05_RandomForest,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.29699357277929,7.019489316730568,6.9213690351461326,-21.75815768875587,-20.84368065937006,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B06_HistGradientBoosting,B06_HistGradientBoosting,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.393523864308133,7.0346676311419225,6.90977482124216,-21.849763797341662,-20.93060384355814,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B07_Nystroem_SVR_like,B07_Nystroem_SVR_like,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-45.39509593671595,10.125544849025145,10.015538819090775,-46.36824272942451,-44.43720985237744,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,B08_MLPRegressor,B08_MLPRegressor,external_baseline,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-20.86428171809024,6.951042923556836,6.8371759780627315,-21.30814262930126,-20.404773190525855,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N01_T04_ObservableAlignment_ExtraTrees,N01_T04_ObservableAlignment_ExtraTrees,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.335951946175463,7.025619034065816,6.9228424210707455,-21.789801003786444,-20.88433331281696,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N02_T04_ObservableAlignment_HistGB,N02_T04_ObservableAlignment_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.393523864308133,7.0346676311419225,6.90977482124216,-21.849763797341662,-20.93060384355814,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N03_T05_UncertaintyEnsemble_ExtraTrees,N03_T05_UncertaintyEnsemble_ExtraTrees,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.35205874463734,7.028151718526298,6.921156651846412,-21.81448450544333,-20.906267076946875,300
PHASE5F_ALL_MODEL_CEILING_METRICS,extra_val_inregime_predictions_v0,DREAM/MAUDE prediction-derived,N04_T05_UncertaintyEnsemble_HistGB,N04_T05_UncertaintyEnsemble_HistGB,atlas_nonlinear_head,exploratory_only,no,potential_duplicate_or_related,group_shuffle_split,80000,20000,60000.0,20000,target,-21.415039597681908,7.038046279712759,6.925617867664435,-21.871374192400964,-20.951993267733567,300
